hotel,is_canceled,lead_time,arrival_date_year,Fee
Resort Hotel,1,37,2015,5925
Resort Hotel,1,40,2015,7975
Resort Hotel,0,37,2015,7572
Resort Hotel,0,0,2015,794
Resort Hotel,1,37,2015,1131
Resort Hotel,0,37,2015,1367
Resort Hotel,0,97,2015,3975
Resort Hotel,1,71,2015,945
Resort Hotel,1,118,2015,5835
Resort Hotel,0,102,2015,977
Resort Hotel,1,54,2015,2779
Resort Hotel,1,58,2015,849
Resort Hotel,0,34,2015,1862
Resort Hotel,1,105,2015,3115
Resort Hotel,1,47,2015,2256
Resort Hotel,1,15,2015,5465
Resort Hotel,0,37,2015,5698
Resort Hotel,1,0,2015,5281
Resort Hotel,1,8,2015,1701
Resort Hotel,0,17,2015,476
Resort Hotel,0,3,2015,3903
Resort Hotel,1,30,2015,3122
Resort Hotel,1,31,2015,212
Resort Hotel,1,66,2015,7907
Resort Hotel,0,52,2015,5592
Resort Hotel,0,20,2015,5677
Resort Hotel,1,30,2015,2018
Resort Hotel,1,31,2015,4224
Resort Hotel,1,62,2015,4240
Resort Hotel,1,65,2015,6285
Resort Hotel,1,64,2015,2611
Resort Hotel,0,77,2015,5955
Resort Hotel,0,75,2015,4128
Resort Hotel,0,75,2015,1067
Resort Hotel,1,62,2015,1925
Resort Hotel,0,42,2015,7251
Resort Hotel,0,46,2015,3528
Resort Hotel,0,0,2015,5539
Resort Hotel,1,25,2015,7997
Resort Hotel,1,16,2015,6611
Resort Hotel,1,16,2015,2135
Resort Hotel,0,16,2015,7421
Resort Hotel,1,4,2015,7037
Resort Hotel,0,4,2015,5536
Resort Hotel,1,25,2015,1318
Resort Hotel,1,83,2015,4880
Resort Hotel,0,4,2015,7529
Resort Hotel,1,56,2015,6205
Resort Hotel,1,32,2015,996
Resort Hotel,0,32,2015,3836
Resort Hotel,0,0,2015,3929
Resort Hotel,1,18,2015,6752
Resort Hotel,1,23,2015,6722
Resort Hotel,1,39,2015,4461
Resort Hotel,1,18,2015,182
Resort Hotel,1,18,2015,293
Resort Hotel,1,23,2015,5480
Resort Hotel,0,286,2015,3094
Resort Hotel,0,72,2015,3943
Resort Hotel,1,136,2015,3900
Resort Hotel,0,58,2015,4670
Resort Hotel,0,80,2015,5867
Resort Hotel,0,113,2015,3475
Resort Hotel,0,129,2015,5628
Resort Hotel,1,84,2015,7532
Resort Hotel,1,84,2015,2072
Resort Hotel,1,89,2015,5702
Resort Hotel,1,10,2015,517
Resort Hotel,1,80,2015,5871
Resort Hotel,1,10,2015,748
Resort Hotel,1,10,2015,3604
Resort Hotel,1,24,2015,6970
Resort Hotel,0,1,2015,3922
Resort Hotel,1,9,2015,7064
Resort Hotel,1,3,2015,1605
Resort Hotel,0,3,2015,6322
Resort Hotel,1,124,2015,3692
Resort Hotel,1,74,2015,1196
Resort Hotel,1,82,2015,4043
Resort Hotel,1,91,2015,99
Resort Hotel,1,77,2015,7638
Resort Hotel,1,130,2015,4916
Resort Hotel,1,91,2015,378
Resort Hotel,0,79,2015,2768
Resort Hotel,1,130,2015,2244
Resort Hotel,0,66,2015,5396
Resort Hotel,1,53,2015,900
Resort Hotel,1,80,2015,2536
Resort Hotel,1,77,2015,1261
Resort Hotel,1,57,2015,1158
Resort Hotel,0,11,2015,7412
Resort Hotel,1,25,2015,2672
Resort Hotel,1,2,2015,6207
Resort Hotel,1,36,2015,1828
Resort Hotel,1,36,2015,4063
Resort Hotel,0,115,2015,7192
Resort Hotel,0,95,2015,6701
Resort Hotel,0,67,2015,4697
Resort Hotel,0,60,2015,4253
Resort Hotel,0,34,2015,4011
Resort Hotel,0,78,2015,488
Resort Hotel,0,93,2015,3012
Resort Hotel,1,327,2015,608
Resort Hotel,0,21,2015,5272
Resort Hotel,0,0,2015,705
Resort Hotel,1,47,2015,4778
Resort Hotel,1,81,2015,4195
Resort Hotel,1,52,2015,7464
Resort Hotel,1,13,2015,3136
Resort Hotel,0,83,2015,863
Resort Hotel,1,131,2015,3410
Resort Hotel,0,460,2015,7761
Resort Hotel,1,82,2015,6087
Resort Hotel,1,61,2015,5486
Resort Hotel,0,94,2015,7840
Resort Hotel,0,1,2015,5312
Resort Hotel,0,0,2015,5873
Resort Hotel,1,36,2015,5224
Resort Hotel,1,61,2015,7788
Resort Hotel,0,13,2015,579
Resort Hotel,0,13,2015,7601
Resort Hotel,1,15,2015,5480
Resort Hotel,0,14,2015,3914
Resort Hotel,1,13,2015,4998
Resort Hotel,0,140,2015,4976
Resort Hotel,0,6,2015,1058
Resort Hotel,0,140,2015,5421
Resort Hotel,0,81,2015,2004
Resort Hotel,0,1,2015,1338
Resort Hotel,0,65,2015,3716
Resort Hotel,1,0,2015,7822
Resort Hotel,0,2,2015,2655
Resort Hotel,0,0,2015,7363
Resort Hotel,1,114,2015,580
Resort Hotel,1,111,2015,1868
Resort Hotel,0,44,2015,7234
Resort Hotel,0,139,2015,7118
Resort Hotel,1,57,2015,3757
Resort Hotel,1,16,2015,926
Resort Hotel,0,139,2015,373
Resort Hotel,0,84,2015,6990
Resort Hotel,1,117,2015,5780
Resort Hotel,1,69,2015,683
Resort Hotel,0,2,2015,7338
Resort Hotel,1,118,2015,3296
Resort Hotel,0,129,2015,6192
Resort Hotel,0,9,2015,3089
Resort Hotel,0,52,2015,3079
Resort Hotel,0,65,2015,4715
Resort Hotel,0,7,2015,2142
Resort Hotel,1,28,2015,4890
Resort Hotel,0,3,2015,1052
Resort Hotel,0,87,2015,7288
Resort Hotel,0,51,2015,6658
Resort Hotel,0,136,2015,6064
Resort Hotel,0,4,2015,2240
Resort Hotel,0,1,2015,1395
Resort Hotel,1,49,2015,3039
Resort Hotel,0,4,2015,375
Resort Hotel,1,45,2015,2923
Resort Hotel,0,6,2015,4563
Resort Hotel,0,4,2015,3038
Resort Hotel,1,53,2015,949
Resort Hotel,0,52,2015,1112
Resort Hotel,1,4,2015,86
Resort Hotel,0,98,2015,2023
Resort Hotel,1,46,2015,3096
Resort Hotel,1,122,2015,3121
Resort Hotel,0,83,2015,57
Resort Hotel,0,16,2015,7247
Resort Hotel,1,43,2015,7629
Resort Hotel,1,73,2015,6234
Resort Hotel,0,116,2015,7562
Resort Hotel,1,113,2015,1563
Resort Hotel,1,113,2015,7720
Resort Hotel,0,51,2015,7692
Resort Hotel,0,65,2015,6142
Resort Hotel,0,0,2015,5738
Resort Hotel,1,87,2015,2926
Resort Hotel,1,106,2015,493
Resort Hotel,0,5,2015,4215
Resort Hotel,0,98,2015,1396
Resort Hotel,1,78,2015,1401
Resort Hotel,0,4,2015,6065
Resort Hotel,0,5,2015,1640
Resort Hotel,0,3,2015,7258
Resort Hotel,0,85,2015,144
Resort Hotel,1,137,2015,1476
Resort Hotel,1,67,2015,2804
Resort Hotel,1,54,2015,4490
Resort Hotel,1,87,2015,215
Resort Hotel,1,54,2015,6287
Resort Hotel,0,12,2015,877
Resort Hotel,1,60,2015,4965
Resort Hotel,0,75,2015,5622
Resort Hotel,1,54,2015,7730
Resort Hotel,0,126,2015,5183
Resort Hotel,1,54,2015,4323
Resort Hotel,1,84,2015,7654
Resort Hotel,1,106,2015,4464
Resort Hotel,0,136,2015,2481
Resort Hotel,0,98,2015,1958
Resort Hotel,1,91,2015,2534
Resort Hotel,1,58,2015,6960
Resort Hotel,0,61,2015,1493
Resort Hotel,0,0,2015,4427
Resort Hotel,0,5,2015,4039
Resort Hotel,0,2,2015,748
Resort Hotel,1,9,2015,7340
Resort Hotel,1,10,2015,1009
Resort Hotel,0,62,2015,3298
Resort Hotel,0,34,2015,5650
Resort Hotel,0,82,2015,1867
Resort Hotel,1,65,2015,4240
Resort Hotel,1,129,2015,1748
Resort Hotel,0,55,2015,4707
Resort Hotel,1,122,2015,6265
Resort Hotel,1,41,2015,7087
Resort Hotel,1,41,2015,6220
Resort Hotel,0,81,2015,1717
Resort Hotel,0,59,2015,1722
Resort Hotel,0,72,2015,685
Resort Hotel,1,68,2015,7083
Resort Hotel,0,81,2015,2306
Resort Hotel,1,72,2015,1927
Resort Hotel,0,68,2015,985
Resort Hotel,1,127,2015,4217
Resort Hotel,1,127,2015,7362
Resort Hotel,0,5,2015,1898
Resort Hotel,0,68,2015,2960
Resort Hotel,1,47,2015,7871
Resort Hotel,0,19,2015,7188
Resort Hotel,1,72,2015,673
Resort Hotel,0,30,2015,3380
Resort Hotel,1,139,2015,2775
Resort Hotel,0,112,2015,3481
Resort Hotel,1,63,2015,2359
Resort Hotel,0,35,2015,432
Resort Hotel,1,75,2015,473
Resort Hotel,0,136,2015,5686
Resort Hotel,0,35,2015,540
Resort Hotel,1,63,2015,67
Resort Hotel,1,77,2015,1714
Resort Hotel,0,62,2015,6032
Resort Hotel,1,95,2015,6161
Resort Hotel,1,101,2015,4189
Resort Hotel,1,38,2015,2322
Resort Hotel,1,60,2015,6298
Resort Hotel,1,60,2015,1023
Resort Hotel,0,76,2015,3810
Resort Hotel,0,90,2015,6819
Resort Hotel,0,90,2015,3664
Resort Hotel,1,87,2015,4186
Resort Hotel,1,31,2015,7627
Resort Hotel,1,74,2015,4301
Resort Hotel,1,120,2015,271
Resort Hotel,1,120,2015,3108
Resort Hotel,1,120,2015,6697
Resort Hotel,1,116,2015,1148
Resort Hotel,1,83,2015,3454
Resort Hotel,0,80,2015,3285
Resort Hotel,1,27,2015,4328
Resort Hotel,1,78,2015,3929
Resort Hotel,1,117,2015,5179
Resort Hotel,0,70,2015,1637
Resort Hotel,1,85,2015,1277
Resort Hotel,1,117,2015,5579
Resort Hotel,1,22,2015,3394
Resort Hotel,1,34,2015,3234
Resort Hotel,0,68,2015,2193
Resort Hotel,1,69,2015,2015
Resort Hotel,1,85,2015,3744
Resort Hotel,1,102,2015,7950
Resort Hotel,0,31,2015,1702
Resort Hotel,0,49,2015,6956
Resort Hotel,0,84,2015,446
Resort Hotel,1,102,2015,5955
Resort Hotel,0,66,2015,1605
Resort Hotel,1,80,2015,442
Resort Hotel,1,85,2015,276
Resort Hotel,1,33,2015,1436
Resort Hotel,1,1,2015,5703
Resort Hotel,0,33,2015,1134
Resort Hotel,0,47,2015,3188
Resort Hotel,1,2,2015,3491
Resort Hotel,1,22,2015,5607
Resort Hotel,1,22,2015,6959
Resort Hotel,1,55,2015,7854
Resort Hotel,1,68,2015,4584
Resort Hotel,1,128,2015,7997
Resort Hotel,0,128,2015,6962
Resort Hotel,0,128,2015,4742
Resort Hotel,0,78,2015,2174
Resort Hotel,1,85,2015,1581
Resort Hotel,0,0,2015,7527
Resort Hotel,0,9,2015,4068
Resort Hotel,0,1,2015,2690
Resort Hotel,1,9,2015,735
Resort Hotel,1,120,2015,7321
Resort Hotel,1,72,2015,3313
Resort Hotel,0,23,2015,1506
Resort Hotel,1,8,2015,4426
Resort Hotel,0,47,2015,3302
Resort Hotel,1,8,2015,7814
Resort Hotel,0,135,2015,5884
Resort Hotel,0,76,2015,1327
Resort Hotel,1,15,2015,5270
Resort Hotel,1,23,2015,7323
Resort Hotel,0,87,2015,5831
Resort Hotel,0,19,2015,1982
Resort Hotel,0,21,2015,2614
Resort Hotel,0,19,2015,6799
Resort Hotel,1,23,2015,5243
Resort Hotel,1,89,2015,709
Resort Hotel,0,51,2015,6989
Resort Hotel,0,0,2015,1624
Resort Hotel,0,0,2015,1591
Resort Hotel,0,0,2015,3327
Resort Hotel,0,0,2015,4169
Resort Hotel,0,0,2015,7449
Resort Hotel,0,38,2015,3550
Resort Hotel,0,21,2015,3845
Resort Hotel,1,34,2015,7910
Resort Hotel,1,51,2015,3860
Resort Hotel,0,38,2015,3217
Resort Hotel,0,0,2015,5755
Resort Hotel,1,84,2015,6907
Resort Hotel,1,63,2015,525
Resort Hotel,0,7,2015,3195
Resort Hotel,1,91,2015,6106
Resort Hotel,0,81,2015,6333
Resort Hotel,0,6,2015,7744
Resort Hotel,1,64,2015,2563
Resort Hotel,0,52,2015,7631
Resort Hotel,1,22,2015,6634
Resort Hotel,0,150,2015,6053
Resort Hotel,0,64,2015,4345
Resort Hotel,1,22,2015,3634
Resort Hotel,0,3,2015,3865
Resort Hotel,0,68,2015,2359
Resort Hotel,0,35,2015,7377
Resort Hotel,0,2,2015,2126
Resort Hotel,0,68,2015,5742
Resort Hotel,1,11,2015,5934
Resort Hotel,1,80,2015,5740
Resort Hotel,1,80,2015,6365
Resort Hotel,0,72,2015,4686
Resort Hotel,1,80,2015,7250
Resort Hotel,0,77,2015,669
Resort Hotel,1,80,2015,1880
Resort Hotel,0,31,2015,1516
Resort Hotel,1,77,2015,5870
Resort Hotel,0,93,2015,7146
Resort Hotel,0,31,2015,3385
Resort Hotel,0,89,2015,3325
Resort Hotel,1,68,2015,1171
Resort Hotel,1,72,2015,5187
Resort Hotel,0,65,2015,7538
Resort Hotel,1,71,2015,4446
Resort Hotel,1,65,2015,1979
Resort Hotel,0,89,2015,2874
Resort Hotel,1,98,2015,1637
Resort Hotel,0,26,2015,1905
Resort Hotel,1,67,2015,546
Resort Hotel,1,54,2015,3042
Resort Hotel,0,75,2015,3342
Resort Hotel,1,78,2015,7877
Resort Hotel,1,53,2015,5919
Resort Hotel,1,65,2015,2664
Resort Hotel,0,84,2015,3536
Resort Hotel,1,47,2015,2947
Resort Hotel,0,37,2015,6819
Resort Hotel,0,37,2015,6972
Resort Hotel,1,4,2015,6881
Resort Hotel,0,37,2015,1799
Resort Hotel,0,37,2015,5608
Resort Hotel,1,12,2015,3469
Resort Hotel,0,0,2015,1987
Resort Hotel,0,37,2015,7592
Resort Hotel,0,37,2015,7218
Resort Hotel,0,2,2015,7451
Resort Hotel,1,12,2015,7669
Resort Hotel,1,12,2015,7006
Resort Hotel,1,11,2015,2312
Resort Hotel,1,143,2015,2909
Resort Hotel,1,99,2015,2120
Resort Hotel,1,22,2015,7856
Resort Hotel,1,15,2015,5333
Resort Hotel,1,15,2015,5041
Resort Hotel,1,66,2015,792
Resort Hotel,1,55,2015,156
Resort Hotel,1,66,2015,6344
Resort Hotel,1,79,2015,341
Resort Hotel,1,66,2015,5031
Resort Hotel,0,95,2015,2451
Resort Hotel,1,151,2015,3855
Resort Hotel,1,54,2015,3248
Resort Hotel,1,122,2015,4397
Resort Hotel,1,132,2015,7633
Resort Hotel,0,58,2015,2371
Resort Hotel,1,98,2015,5244
Resort Hotel,1,126,2015,4206
Resort Hotel,1,97,2015,1187
Resort Hotel,0,96,2015,1682
Resort Hotel,0,125,2015,904
Resort Hotel,0,80,2015,4380
Resort Hotel,1,110,2015,3883
Resort Hotel,1,157,2015,2606
Resort Hotel,1,108,2015,4606
Resort Hotel,0,74,2015,6563
Resort Hotel,0,79,2015,7793
Resort Hotel,1,79,2015,7398
Resort Hotel,1,116,2015,7145
Resort Hotel,0,80,2015,3220
Resort Hotel,1,116,2015,605
Resort Hotel,1,93,2015,2783
Resort Hotel,1,87,2015,7177
Resort Hotel,1,13,2015,3220
Resort Hotel,1,56,2015,776
Resort Hotel,1,1,2015,509
Resort Hotel,0,13,2015,7650
Resort Hotel,0,13,2015,3402
Resort Hotel,1,56,2015,2724
Resort Hotel,1,81,2015,5798
Resort Hotel,1,24,2015,7153
Resort Hotel,0,57,2015,403
Resort Hotel,0,74,2015,4509
Resort Hotel,0,126,2015,3604
Resort Hotel,0,126,2015,5501
Resort Hotel,0,126,2015,1469
Resort Hotel,1,147,2015,4512
Resort Hotel,0,68,2015,814
Resort Hotel,0,57,2015,5463
Resort Hotel,0,10,2015,7473
Resort Hotel,0,92,2015,2304
Resort Hotel,0,92,2015,2451
Resort Hotel,0,33,2015,1543
Resort Hotel,0,1,2015,1316
Resort Hotel,0,91,2015,7103
Resort Hotel,1,33,2015,7814
Resort Hotel,0,16,2015,836
Resort Hotel,0,128,2015,3110
Resort Hotel,0,61,2015,6950
Resort Hotel,1,23,2015,3896
Resort Hotel,1,23,2015,5448
Resort Hotel,1,29,2015,645
Resort Hotel,1,98,2015,2450
Resort Hotel,1,23,2015,3300
Resort Hotel,0,98,2015,5259
Resort Hotel,0,138,2015,5258
Resort Hotel,1,82,2015,6541
Resort Hotel,0,10,2015,5237
Resort Hotel,1,100,2015,2887
Resort Hotel,0,10,2015,7218
Resort Hotel,0,0,2015,1732
Resort Hotel,0,65,2015,4255
Resort Hotel,0,64,2015,1271
Resort Hotel,1,56,2015,3035
Resort Hotel,1,94,2015,7027
Resort Hotel,1,58,2015,7425
Resort Hotel,0,80,2015,3753
Resort Hotel,0,40,2015,748
Resort Hotel,0,102,2015,6877
Resort Hotel,0,16,2015,598
Resort Hotel,0,24,2015,1652
Resort Hotel,0,24,2015,4208
Resort Hotel,1,18,2015,5519
Resort Hotel,1,95,2015,7985
Resort Hotel,1,36,2015,1513
Resort Hotel,0,16,2015,1494
Resort Hotel,0,50,2015,6738
Resort Hotel,0,76,2015,406
Resort Hotel,0,112,2015,4935
Resort Hotel,0,16,2015,1326
Resort Hotel,0,51,2015,7844
Resort Hotel,0,13,2015,4361
Resort Hotel,1,22,2015,4225
Resort Hotel,0,32,2015,6665
Resort Hotel,0,51,2015,1561
Resort Hotel,0,65,2015,4068
Resort Hotel,1,63,2015,6311
Resort Hotel,0,35,2015,1041
Resort Hotel,0,37,2015,436
Resort Hotel,0,35,2015,5973
Resort Hotel,1,71,2015,4629
Resort Hotel,0,71,2015,867
Resort Hotel,0,77,2015,2276
Resort Hotel,0,0,2015,6200
Resort Hotel,1,21,2015,5252
Resort Hotel,1,87,2015,4367
Resort Hotel,0,54,2015,7038
Resort Hotel,1,156,2015,5684
Resort Hotel,0,46,2015,764
Resort Hotel,0,46,2015,3464
Resort Hotel,1,72,2015,2287
Resort Hotel,0,85,2015,80
Resort Hotel,0,36,2015,5759
Resort Hotel,0,65,2015,7998
Resort Hotel,1,68,2015,6804
Resort Hotel,0,46,2015,5555
Resort Hotel,0,22,2015,3068
Resort Hotel,0,12,2015,5672
Resort Hotel,1,42,2015,69
Resort Hotel,0,72,2015,6092
Resort Hotel,1,112,2015,5868
Resort Hotel,0,85,2015,4500
Resort Hotel,0,102,2015,2155
Resort Hotel,1,80,2015,7783
Resort Hotel,1,72,2015,6210
Resort Hotel,0,151,2015,6965
Resort Hotel,1,99,2015,4702
Resort Hotel,0,151,2015,3603
Resort Hotel,0,66,2015,594
Resort Hotel,1,44,2015,3285
Resort Hotel,0,46,2015,181
Resort Hotel,0,70,2015,7432
Resort Hotel,0,92,2015,5277
Resort Hotel,0,6,2015,5018
Resort Hotel,1,23,2015,6754
Resort Hotel,1,79,2015,564
Resort Hotel,1,41,2015,1016
Resort Hotel,1,58,2015,6296
Resort Hotel,0,62,2015,3967
Resort Hotel,1,83,2015,2281
Resort Hotel,0,82,2015,90
Resort Hotel,0,69,2015,5877
Resort Hotel,1,64,2015,5036
Resort Hotel,1,116,2015,3967
Resort Hotel,0,20,2015,684
Resort Hotel,0,132,2015,4008
Resort Hotel,1,33,2015,7114
Resort Hotel,0,62,2015,1968
Resort Hotel,1,127,2015,6518
Resort Hotel,1,78,2015,7826
Resort Hotel,1,29,2015,1477
Resort Hotel,1,78,2015,2603
Resort Hotel,1,31,2015,2163
Resort Hotel,1,9,2015,2979
Resort Hotel,0,59,2015,3689
Resort Hotel,0,40,2015,3796
Resort Hotel,0,0,2015,1037
Resort Hotel,0,30,2015,855
Resort Hotel,0,0,2015,2769
Resort Hotel,1,35,2015,5961
Resort Hotel,0,84,2015,5937
Resort Hotel,1,25,2015,6712
Resort Hotel,0,103,2015,5072
Resort Hotel,1,35,2015,5081
Resort Hotel,1,26,2015,6655
Resort Hotel,1,55,2015,4599
Resort Hotel,0,76,2015,7316
Resort Hotel,1,102,2015,3813
Resort Hotel,0,58,2015,6084
Resort Hotel,0,11,2015,4402
Resort Hotel,1,33,2015,5715
Resort Hotel,0,11,2015,2549
Resort Hotel,1,61,2015,7692
Resort Hotel,1,89,2015,1762
Resort Hotel,1,89,2015,5276
Resort Hotel,0,37,2015,1465
Resort Hotel,1,70,2015,7434
Resort Hotel,1,54,2015,3767
Resort Hotel,0,69,2015,1601
Resort Hotel,1,71,2015,5561
Resort Hotel,1,49,2015,7900
Resort Hotel,1,50,2015,1560
Resort Hotel,1,74,2015,2576
Resort Hotel,1,74,2015,558
Resort Hotel,1,118,2015,4752
Resort Hotel,1,42,2015,7183
Resort Hotel,1,77,2015,2722
Resort Hotel,1,84,2015,1861
Resort Hotel,0,43,2015,1354
Resort Hotel,1,73,2015,4385
Resort Hotel,1,73,2015,5605
Resort Hotel,0,21,2015,3043
Resort Hotel,0,0,2015,3568
Resort Hotel,0,2,2015,1411
Resort Hotel,1,2,2015,68
Resort Hotel,0,0,2015,4519
Resort Hotel,0,76,2015,7297
Resort Hotel,1,41,2015,1694
Resort Hotel,1,41,2015,749
Resort Hotel,1,44,2015,3413
Resort Hotel,1,93,2015,706
Resort Hotel,1,106,2015,3538
Resort Hotel,0,57,2015,3078
Resort Hotel,1,29,2015,5227
Resort Hotel,0,1,2015,5562
Resort Hotel,0,41,2015,1663
Resort Hotel,0,90,2015,5181
Resort Hotel,1,57,2015,5965
Resort Hotel,1,57,2015,7392
Resort Hotel,1,41,2015,7086
Resort Hotel,1,61,2015,3546
Resort Hotel,0,49,2015,5814
Resort Hotel,1,57,2015,6535
Resort Hotel,1,31,2015,6014
Resort Hotel,1,62,2015,5918
Resort Hotel,0,43,2015,6376
Resort Hotel,0,27,2015,7927
Resort Hotel,1,106,2015,4447
Resort Hotel,0,45,2015,3690
Resort Hotel,1,106,2015,4348
Resort Hotel,1,108,2015,152
Resort Hotel,0,49,2015,5186
Resort Hotel,0,10,2015,7715
Resort Hotel,1,108,2015,7158
Resort Hotel,0,30,2015,7081
Resort Hotel,1,164,2015,6077
Resort Hotel,1,164,2015,5365
Resort Hotel,1,164,2015,1411
Resort Hotel,0,0,2015,903
Resort Hotel,1,46,2015,1083
Resort Hotel,0,31,2015,7865
Resort Hotel,0,34,2015,986
Resort Hotel,1,66,2015,1458
Resort Hotel,0,4,2015,1304
Resort Hotel,0,23,2015,5417
Resort Hotel,0,31,2015,7303
Resort Hotel,0,32,2015,4434
Resort Hotel,1,42,2015,2964
Resort Hotel,0,30,2015,2786
Resort Hotel,1,30,2015,3556
Resort Hotel,0,10,2015,7965
Resort Hotel,0,11,2015,6377
Resort Hotel,0,11,2015,5243
Resort Hotel,0,8,2015,1556
Resort Hotel,0,39,2015,6524
Resort Hotel,0,4,2015,5061
Resort Hotel,0,34,2015,6882
Resort Hotel,1,55,2015,7628
Resort Hotel,0,25,2015,2755
Resort Hotel,0,106,2015,5866
Resort Hotel,0,30,2015,893
Resort Hotel,1,1,2015,5057
Resort Hotel,1,22,2015,5252
Resort Hotel,1,42,2015,1833
Resort Hotel,0,67,2015,625
Resort Hotel,1,35,2015,2166
Resort Hotel,0,21,2015,6395
Resort Hotel,0,50,2015,4348
Resort Hotel,0,28,2015,7464
Resort Hotel,0,30,2015,2920
Resort Hotel,0,127,2015,5500
Resort Hotel,1,29,2015,1000
Resort Hotel,0,66,2015,7871
Resort Hotel,1,59,2015,82
Resort Hotel,0,28,2015,6109
Resort Hotel,1,59,2015,7061
Resort Hotel,0,0,2015,4894
Resort Hotel,0,47,2015,6742
Resort Hotel,0,47,2015,1296
Resort Hotel,0,47,2015,3378
Resort Hotel,0,57,2015,3588
Resort Hotel,0,1,2015,187
Resort Hotel,0,4,2015,1596
Resort Hotel,1,32,2015,6241
Resort Hotel,1,24,2015,769
Resort Hotel,0,11,2015,325
Resort Hotel,0,136,2015,3748
Resort Hotel,0,2,2015,375
Resort Hotel,1,54,2015,3381
Resort Hotel,1,87,2015,1492
Resort Hotel,1,98,2015,7962
Resort Hotel,0,9,2015,1176
Resort Hotel,0,2,2015,2497
Resort Hotel,0,11,2015,1895
Resort Hotel,0,11,2015,5398
Resort Hotel,1,69,2015,4476
Resort Hotel,0,37,2015,7781
Resort Hotel,0,103,2015,1050
Resort Hotel,0,5,2015,7705
Resort Hotel,0,34,2015,7482
Resort Hotel,0,44,2015,1157
Resort Hotel,0,83,2015,4377
Resort Hotel,0,83,2015,6956
Resort Hotel,1,72,2015,3692
Resort Hotel,1,143,2015,1182
Resort Hotel,1,47,2015,2301
Resort Hotel,1,104,2015,5478
Resort Hotel,0,25,2015,3584
Resort Hotel,0,82,2015,1986
Resort Hotel,1,104,2015,3957
Resort Hotel,1,346,2015,507
Resort Hotel,0,0,2015,5488
Resort Hotel,0,35,2015,2574
Resort Hotel,0,34,2015,7242
Resort Hotel,0,83,2015,5457
Resort Hotel,0,41,2015,3808
Resort Hotel,0,26,2015,6236
Resort Hotel,1,143,2015,5175
Resort Hotel,0,26,2015,1599
Resort Hotel,1,0,2015,2581
Resort Hotel,1,42,2015,5679
Resort Hotel,0,6,2015,3889
Resort Hotel,0,28,2015,4871
Resort Hotel,0,26,2015,2812
Resort Hotel,0,10,2015,6181
Resort Hotel,0,59,2015,4422
Resort Hotel,1,159,2015,1137
Resort Hotel,1,124,2015,6643
Resort Hotel,1,60,2015,450
Resort Hotel,0,26,2015,1836
Resort Hotel,0,160,2015,947
Resort Hotel,0,68,2015,6654
Resort Hotel,1,38,2015,684
Resort Hotel,1,47,2015,3876
Resort Hotel,0,48,2015,7504
Resort Hotel,0,48,2015,7128
Resort Hotel,0,27,2015,3742
Resort Hotel,1,71,2015,742
Resort Hotel,1,85,2015,112
Resort Hotel,1,132,2015,6929
Resort Hotel,0,50,2015,3375
Resort Hotel,0,122,2015,4715
Resort Hotel,0,64,2015,7394
Resort Hotel,0,48,2015,2043
Resort Hotel,0,0,2015,3681
Resort Hotel,1,14,2015,2017
Resort Hotel,0,5,2015,3007
Resort Hotel,1,161,2015,6562
Resort Hotel,0,62,2015,7093
Resort Hotel,1,161,2015,7879
Resort Hotel,0,333,2015,4615
Resort Hotel,0,27,2015,7228
Resort Hotel,1,73,2015,6293
Resort Hotel,0,123,2015,1971
Resort Hotel,1,27,2015,4736
Resort Hotel,1,97,2015,5506
Resort Hotel,0,73,2015,1100
Resort Hotel,1,97,2015,6466
Resort Hotel,0,27,2015,7875
Resort Hotel,0,27,2015,2344
Resort Hotel,1,27,2015,3163
Resort Hotel,0,140,2015,6048
Resort Hotel,0,62,2015,2775
Resort Hotel,0,381,2015,3901
Resort Hotel,0,0,2015,3043
Resort Hotel,1,149,2015,7458
Resort Hotel,1,1,2015,7335
Resort Hotel,1,149,2015,3227
Resort Hotel,0,4,2015,4317
Resort Hotel,0,104,2015,7265
Resort Hotel,0,104,2015,1553
Resort Hotel,0,68,2015,3837
Resort Hotel,1,4,2015,7745
Resort Hotel,1,71,2015,7454
Resort Hotel,1,149,2015,3835
Resort Hotel,0,1,2015,7295
Resort Hotel,0,55,2015,4951
Resort Hotel,0,154,2015,2018
Resort Hotel,0,154,2015,7187
Resort Hotel,0,57,2015,5155
Resort Hotel,0,154,2015,5202
Resort Hotel,0,29,2015,1437
Resort Hotel,0,154,2015,5321
Resort Hotel,0,154,2015,7979
Resort Hotel,0,154,2015,2838
Resort Hotel,0,6,2015,256
Resort Hotel,1,304,2015,6712
Resort Hotel,0,29,2015,1053
Resort Hotel,0,29,2015,6914
Resort Hotel,0,29,2015,2294
Resort Hotel,0,29,2015,641
Resort Hotel,0,297,2015,7106
Resort Hotel,1,297,2015,2373
Resort Hotel,0,52,2015,3734
Resort Hotel,0,92,2015,5825
Resort Hotel,0,52,2015,7924
Resort Hotel,0,56,2015,5492
Resort Hotel,0,65,2015,3923
Resort Hotel,0,50,2015,5130
Resort Hotel,0,163,2015,5537
Resort Hotel,1,48,2015,7788
Resort Hotel,0,327,2015,601
Resort Hotel,0,0,2015,106
Resort Hotel,1,1,2015,4311
Resort Hotel,0,1,2015,7152
Resort Hotel,0,0,2015,1351
Resort Hotel,0,14,2015,4480
